date,location,river,basin,latitude,longitude,elevation_m,DHM Station ,precipitation_mm,soil_moisture_0_100cm_m3m3,rain_mm,temperature_mean_c,dew_point_mean_c,precipitation_hours,relative_humidity_mean_pct,wind_speed_max_kmh,wind_gusts_max_kmh,wind_direction_dominant_deg,river_discharge_m3s
22-06-2023,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,39.5,39.5,12,0.328,29,25.1,81,11.3,24.8,86,0.64
22-06-2023,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,6,6,17,0.261,24.3,21.1,83,7.8,25.6,330,1.11
22-06-2023,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,5.9,5.9,10,0.141,31.1,25,71,13.3,34.6,116,3.7
22-06-2023,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,0,0,0,0.381,24,19.1,74,5.9,43.6,252,2.81
23-06-2023,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,38.1,38.1,18,0.226,26.5,22.8,82,8.2,32.4,231,4.2
23-06-2023,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,8.5,8.5,6,0.291,29.3,24.9,78,15.8,32.4,121,9.33
23-06-2023,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,3.4,3.4,5,0.175,30.7,25,72,17.5,34.9,119,0.02
23-06-2023,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,5.6,5.6,12,0.33,28.1,24.4,81,5.4,30.6,242,11.97
23-06-2023,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,3.9,3.9,9,0.355,28.1,25,84,10.7,28.1,128,1.31
23-06-2023,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,7.7,7.7,13,0.293,28.9,26,85,8.9,25.9,48,0.19
23-06-2023,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,15.2,15.2,11,0.333,28.6,25.1,82,15.8,28.4,355,0.67
23-06-2023,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,12.1,12.1,20,0.26,24.2,21.4,85,6.8,23.4,303,2.22
23-06-2023,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,10.7,10.7,8,0.143,30.4,25.6,76,11.4,29.2,108,4.42
23-06-2023,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,0.5,0.5,3,0.377,24.9,20,75,6.2,46.4,259,2.75
24-06-2023,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,39.8,39.8,19,0.247,26.2,23,83,9,29.9,235,3.7
24-06-2023,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,1.1,1.1,3,0.286,30.2,25.2,75,14.5,32.4,111,10.17
24-06-2023,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,31.7,31.7,12,0.19,28.7,25.8,85,20,38.2,107,0.03
24-06-2023,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,7.6,7.6,11,0.332,28.2,24.1,81,6.6,25.6,241,13.42
24-06-2023,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,0.9,0.9,6,0.358,28.6,24.9,81,9.5,26.3,97,1.25
24-06-2023,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,36.9,36.9,12,0.307,28.2,26.1,89,9.9,31.3,85,0.19
24-06-2023,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,20.5,20.5,19,0.348,28.4,25.3,84,8,19.4,331,0.67
24-06-2023,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,28,28,22,0.282,23.4,21.3,89,7,22.7,193,4.25
24-06-2023,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,25.1,25.1,12,0.149,28.9,25.8,84,12,33.5,90,8.89
24-06-2023,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,3.4,3.4,8,0.375,24.3,19.8,77,5.4,43.9,198,2.71
25-06-2023,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,3.6,3.6,9,0.246,25.8,22.6,83,8,32.8,190,3.4
25-06-2023,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,3,3,4,0.282,30.1,24.8,74,19.4,41.8,109,10.27
25-06-2023,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,5.2,5.2,7,0.195,29.6,25.7,80,10.1,24.1,99,0.03
25-06-2023,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,50.5,50.5,18,0.354,25.8,24.1,91,5.9,21.2,302,15.22
25-06-2023,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,2.9,2.9,5,0.355,28.8,24.7,79,13.9,38.2,101,1.14
25-06-2023,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,17.1,17.1,12,0.314,28.3,26.2,89,8.2,28.1,38,0.25
25-06-2023,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,2.6,2.6,4,0.345,29,25,80,10.7,23,22,0.64
25-06-2023,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,15.2,15.2,8,0.287,23.1,20.8,87,6,23,150,3.5
25-06-2023,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,2.4,2.4,8,0.149,30.6,25.3,74,9.9,31.7,91,38.17
25-06-2023,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,2.6,2.6,9,0.375,23.5,19.4,78,7.7,53.6,216,2.77
26-06-2023,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,11.3,11.3,15,0.246,26.1,22.3,81,8.5,32.4,173,3.29
26-06-2023,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,0.5,0.5,2,0.273,30.5,24,69,24.5,51.8,113,10.04
26-06-2023,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,4,4,3,0.213,29.4,24.9,78,21.8,41.8,14,0.03
26-06-2023,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,5.3,5.3,9,0.378,26.7,23,81,5.9,22.3,174,18.1
26-06-2023,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,1.1,1.1,4,0.349,29.2,24,74,15.8,41.8,112,1.06
26-06-2023,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,9.4,9.4,8,0.328,28.3,25.1,84,11.7,35.6,25,0.26
26-06-2023,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,1,1,4,0.342,29.5,24.5,75,10.7,24.5,54,0.64
26-06-2023,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,8.3,8.3,10,0.294,23.3,20,83,7.9,25.9,128,3.75
26-06-2023,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,0.7,0.7,5,0.144,31.6,24.3,66,11.6,32.8,92,37.9
26-06-2023,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,1.6,1.6,9,0.374,23.3,19.7,81,7.1,52.9,209,2.81
27-06-2023,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,11,11,17,0.244,24.9,22.4,87,7.5,29.2,201,5.82
27-06-2023,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,0.2,0.2,2,0.277,29.4,23.9,73,28.2,59,116,9.67
27-06-2023,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,4.2,4.2,4,0.229,30.4,25,74,12.7,25.9,107,0.03
27-06-2023,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,3.3,3.3,5,0.398,27.5,23,77,6.3,24.8,101,19.89
27-06-2023,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,1.3,1.3,4,0.345,28.1,24.1,79,18,46.8,122,0.97
27-06-2023,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,22.1,22.1,6,0.322,29.5,25.2,80,8.7,28.4,12,0.25
27-06-2023,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,2.8,2.8,11,0.337,29.1,25,79,7.8,19.8,55,0.7
27-06-2023,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,17.3,17.3,17,0.281,23.4,20.5,84,6.1,22.7,108,5.28
27-06-2023,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,6.2,6.2,3,0.197,30.6,24.3,70,17.1,40,96,26.54
27-06-2023,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,7.9,7.9,14,0.364,22.7,19.4,82,6.7,50,215,2.77
28-06-2023,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,13.2,13.2,20,0.251,25.3,22.5,86,9.2,32.8,210,9.74
28-06-2023,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,3,3,14,0.283,28.2,23.9,78,30.8,62.3,118,9.62
28-06-2023,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,0,0,0,0.247,29.7,25.2,77,15.1,30.2,96,0.03
28-06-2023,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,15,15,19,0.419,27,23.7,83,7.2,24.1,224,21.08
28-06-2023,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,6.4,6.4,16,0.345,27.1,24.3,85,19,45.7,125,0.94
28-06-2023,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,21.6,21.6,13,0.326,28.5,25.6,86,9.9,23,39,0.25
28-06-2023,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,2.5,2.5,7,0.333,28.6,24.4,79,11.2,24.5,73,0.75
28-06-2023,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,30.4,30.4,18,0.274,22.9,20.4,87,6.2,24.8,120,4.62
28-06-2023,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,2,2,4,0.249,29.7,24.5,74,11.1,33.5,87,28.17
28-06-2023,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,4.3,4.3,20,0.356,22.4,19.7,85,6.4,43.2,214,2.75
29-06-2023,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,31.5,31.5,21,0.267,24.5,22.4,88,7.2,24.5,310,10.17
29-06-2023,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,15.8,15.8,13,0.287,27.3,23.9,82,27.5,52.9,121,10.48
29-06-2023,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,24.3,24.3,7,0.247,28.7,24.8,80,18.2,38.5,106,0.03
29-06-2023,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,37.2,37.2,16,0.428,25.8,23.6,88,6.3,23.4,293,22.44
29-06-2023,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,11.7,11.7,19,0.353,26.4,24.6,90,11.7,29.2,131,0.95
29-06-2023,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,15.2,15.2,12,0.341,27.6,25.8,90,8.1,27.4,28,0.36
29-06-2023,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,98.5,98.5,10,0.349,27.9,24.2,81,14.8,33.1,76,0.91
29-06-2023,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,37.3,37.3,17,0.288,23.3,20.4,85,7.4,28.4,124,10.43
29-06-2023,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,19.7,19.7,12,0.245,28.8,24.6,79,15.6,43.6,98,39.64
29-06-2023,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,37.3,37.3,22,0.365,23,20.2,85,6.9,43.9,238,2.86
30-06-2023,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,19.6,19.6,21,0.285,23.9,22,89,6,20.9,310,7.3
30-06-2023,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,19,19,18,0.305,26.5,24.7,90,16.9,33.5,125,11.79
30-06-2023,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,24.6,24.6,21,0.257,27,24.6,87,30.1,57.6,117,0.19
30-06-2023,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,21.7,21.7,21,0.442,26.1,23.8,88,5.2,21.2,262,24.23
30-06-2023,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,24.6,24.6,21,0.378,25.9,24.6,93,6.2,18.7,132,2.47
30-06-2023,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,28.9,28.9,21,0.355,26.6,25.7,95,5.2,27,12,3.8
30-06-2023,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,16.7,16.7,22,0.369,26.3,24.2,89,5.8,17.6,342,1.06
30-06-2023,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,18.5,18.5,22,0.302,22.1,20.8,92,5.6,23.4,133,6.48
30-06-2023,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,13.8,13.8,18,0.266,26.3,24.7,91,22.4,56.2,102,1092.96
30-06-2023,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,35.8,35.8,24,0.385,22.3,20.3,88,5.8,41.4,240,2.91
01-07-2023,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,18.3,18.3,15,0.303,24.4,22.3,88,6.7,24.5,300,9.79
01-07-2023,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,16.8,16.8,15,0.316,27.4,25.1,88,10.7,18.4,111,13.16
01-07-2023,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,22.1,22.1,24,0.284,26.9,25,90,24.5,46.1,117,0.22
01-07-2023,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,12.1,12.1,16,0.464,25.8,24.1,90,4.4,15.1,233,27.12
01-07-2023,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,19.5,19.5,14,0.384,27.1,24.7,87,9,24.8,103,2
01-07-2023,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,31.7,31.7,22,0.375,26.2,25.4,96,7.2,25.2,42,5.08
01-07-2023,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,51.4,51.4,20,0.389,26.6,24.5,88,8.6,19.1,30,1.19
01-07-2023,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,23.4,23.4,21,0.318,22.5,20.8,91,7.1,22,145,15.83
01-07-2023,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,25.8,25.8,14,0.297,27.1,24.7,87,17.7,45.4,103,1421.33
01-07-2023,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,26.6,26.6,22,0.402,22.6,20.4,87,6.4,43.2,236,2.95
02-07-2023,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,1.6,1.6,13,0.303,25.5,22.5,84,8,27.7,217,7.77
02-07-2023,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,56.7,56.7,17,0.324,27.7,25.3,87,11.5,23,108,14.42
02-07-2023,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,1,1,5,0.291,28.2,24.9,83,20,36.7,125,0.23
02-07-2023,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,11.2,11.2,12,0.465,26.8,23.6,83,6.1,22.3,195,33.51
02-07-2023,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,24.1,24.1,19,0.394,27.4,25.1,88,9,25.2,157,1.7
02-07-2023,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,10.2,10.2,11,0.388,27.5,25.8,91,7.4,26.3,169,3.59
02-07-2023,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,5.1,5.1,10,0.396,27.7,24.9,85,5.4,20.5,235,1.26
02-07-2023,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,10.6,10.6,16,0.324,23,21.1,89,5.6,22.3,125,5
02-07-2023,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,2.8,2.8,9,0.3,27.9,25.1,85,13.8,38.2,109,702.07
02-07-2023,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,7.1,7.1,16,0.406,23.3,20.5,85,6.1,41.4,231,2.97
03-07-2023,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,13.6,13.6,18,0.31,25.5,23,87,7.7,28.4,254,13.49
03-07-2023,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,19.9,19.9,11,0.346,27,25.2,90,11.1,22,119,14.63
03-07-2023,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,7.1,7.1,7,0.288,29.1,25.8,83,14.7,26.6,114,0.25
03-07-2023,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,6.4,6.4,16,0.464,27.4,24.1,83,5.1,22.7,237,34.65
03-07-2023,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,23.2,23.2,20,0.404,26.6,25,91,7.1,21.2,149,5.64
03-07-2023,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,14.5,14.5,11,0.39,28.6,25.9,87,7.9,27.7,345,2.71
03-07-2023,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,21.3,21.3,17,0.4,27.4,24.8,86,7.6,21.2,84,1.28
03-07-2023,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,21.4,21.4,17,0.337,23.1,21.3,90,5.5,21.2,132,7.81
03-07-2023,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,5,5,14,0.304,28.9,25.9,85,9.4,27.4,106,583.79
03-07-2023,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,2.8,2.8,12,0.406,23.2,20.5,85,6.4,43.2,225,3.09
04-07-2023,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,8.5,8.5,12,0.319,24.7,22.4,88,7.4,23,258,10.59
04-07-2023,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,10.1,10.1,12,0.349,28.5,25.3,83,14.2,31.3,115,15.33
04-07-2023,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,15.9,15.9,13,0.296,28.3,25.7,87,19,34.6,120,0.23
04-07-2023,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,27.5,27.5,20,0.471,26.4,24.1,88,6,23.4,291,35.56
04-07-2023,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,11.6,11.6,12,0.407,27,24.8,88,8.5,23.8,52,3.59
04-07-2023,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,36.9,36.9,14,0.399,26.9,25.8,94,8.3,31,39,2.27
04-07-2023,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,1.3,1.3,4,0.403,28.3,24.5,81,8.7,23.8,48,1.36
04-07-2023,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,27.2,27.2,17,0.351,22.7,20.9,90,6.1,22.3,145,6.18
04-07-2023,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,5.6,5.6,10,0.324,28.9,25.3,81,15,40.7,108,1802.02
04-07-2023,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,32.2,32.2,23,0.412,22.9,20.2,85,5.6,38.2,245,3.33
05-07-2023,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,9.2,9.2,11,0.323,24.2,21.7,86,5.4,20.9,319,8.66
05-07-2023,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,10,10,8,0.355,28,25.3,86,7.9,19.1,94,15.67
05-07-2023,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,9.4,9.4,12,0.303,28.7,25.5,83,19.6,40.7,116,0.22
05-07-2023,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,15.2,15.2,14,0.486,25.8,23.2,86,5.1,22.7,273,46.1
05-07-2023,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,4.7,4.7,10,0.403,28.1,24.6,82,8.1,22.7,88,2.77
05-07-2023,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,14,14,9,0.408,27.4,25.5,90,8.7,27.7,38,2.06
05-07-2023,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,3.4,3.4,10,0.399,27.1,24.3,85,8.1,15.5,29,1.42
05-07-2023,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,9,9,10,0.356,22.3,20.3,89,5.6,19.1,152,5.78
05-07-2023,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,0.8,0.8,5,0.321,29.2,25,79,15.9,42.5,98,1182.04
05-07-2023,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,17.3,17.3,15,0.415,22.8,19.9,84,6.8,43.2,234,3.22
06-07-2023,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,15.6,15.6,11,0.324,25.7,22,81,9.7,32.8,192,7.79
06-07-2023,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,3.6,3.6,6,0.351,29.2,25,79,22.4,43.6,115,17.24
06-07-2023,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,20.6,20.6,8,0.305,28.2,25.8,87,12.6,23.8,57,0.23
06-07-2023,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,11.3,11.3,8,0.491,26.1,23.9,88,4.7,23.8,314,50.29
06-07-2023,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,10.8,10.8,10,0.398,27.9,25.2,86,10.6,30.6,130,2.58
06-07-2023,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,9,9,9,0.419,27.2,25.8,92,7.9,25.9,40,1.95
06-07-2023,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,1.1,1.1,5,0.394,29.1,24.9,79,10.8,24.1,118,1.47
06-07-2023,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,24.3,24.3,19,0.362,23.2,20.8,87,5.4,22,149,5.01
06-07-2023,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,8.1,8.1,8,0.319,29.4,25.5,80,12,31,82,491.04
06-07-2023,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,3.2,3.2,10,0.413,23.6,20.2,82,7,45.4,222,3.14
07-07-2023,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,53.6,53.6,18,0.333,25.5,22.9,86,6.8,28.1,278,10.04
07-07-2023,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,0.9,0.9,7,0.344,29.2,24.9,78,25.9,51.1,117,17.79
07-07-2023,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,3.2,3.2,5,0.31,29.3,25.9,82,15.9,34.6,123,0.22
07-07-2023,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,14.7,14.7,9,0.493,26.9,23.9,83,7.6,24.5,65,51.6
07-07-2023,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,15,15,15,0.395,27.8,25.1,86,15.5,38.5,116,2.71
07-07-2023,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,10.5,10.5,11,0.416,28.6,26.3,88,6.7,21.6,48,1.81
07-07-2023,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,10.8,10.8,9,0.393,28.8,25,80,12.8,32,47,1.55
07-07-2023,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,19.1,19.1,16,0.369,23.4,21,87,7.2,22.7,153,4.96
07-07-2023,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,5.6,5.6,8,0.316,29.5,25.7,81,14,38.5,93,320.37
07-07-2023,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,23.1,23.1,19,0.412,23.9,20.5,82,9.4,50.4,239,3.06
08-07-2023,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,16.5,16.5,17,0.343,25.9,22.8,84,9.4,32,196,14.03
08-07-2023,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,1.4,1.4,5,0.34,29.3,25.3,80,19.2,39.2,124,19.09
08-07-2023,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,18.6,18.6,9,0.309,29.7,25.5,79,25,47.2,126,0.19
08-07-2023,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,19.5,19.5,15,0.491,27.3,24.3,84,6.8,23.8,229,51.6
08-07-2023,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,4.7,4.7,8,0.391,27.9,25.4,87,8.7,28.4,122,2.66
08-07-2023,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,45.4,45.4,13,0.428,28,26.5,92,6.5,26.3,27,1.78
08-07-2023,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,4.4,4.4,5,0.387,29,24.8,79,12.9,27,54,1.62
08-07-2023,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,11.2,11.2,15,0.375,23.6,21,86,6.2,21.2,161,4.61
08-07-2023,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,3,3,7,0.316,29.8,25.2,77,21.4,52.6,111,259.02
08-07-2023,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,8.2,8.2,18,0.413,24.2,20.8,82,7.2,47.2,232,3
09-07-2023,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,2.3,2.3,8,0.353,26.3,22.8,82,8.2,29.9,204,14.31
09-07-2023,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,1.2,1.2,3,0.335,29.9,25.3,77,14.7,29.5,115,19.37
09-07-2023,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,16.7,16.7,8,0.329,29.2,26.2,84,19.9,40.3,124,0.19
09-07-2023,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,21.7,21.7,15,0.492,27.4,24.6,85,5,19.8,240,52.46
09-07-2023,Chatara,Saptakoshi,Koshi,26.855192,87.152283,153,695,2.6,2.6,5,0.387,28.3,25.2,84,9.2,24.1,116,2.52
09-07-2023,Chisapani,Karnali,Karnali,28.653056,81.286944,2215,280,10.4,10.4,11,0.425,28.3,26.3,90,7.8,28.4,51,1.74
09-07-2023,Devghat,Narayani,Narayani/Gandak,27.71,84.43,603,450,0.7,0.7,3,0.379,29.6,24.7,76,8.3,18.7,69,1.72
09-07-2023,Khokana,Bagmati,Bagmati,27.632222,85.293333,1315,550.05,9.8,9.8,13,0.381,24,21.4,86,4.6,20.5,53,5.17
09-07-2023,Kusum,West Rapti,Rapti,28.0075,82.093889,6367,375,2.2,2.2,9,0.313,29.6,25.8,81,14.7,41,113,213.29
09-07-2023,Rasuwagadhi,Bhote Koshi,Narayani,28.271297,85.377649,1749,446.22,0.9,0.9,6,0.41,24.1,20.7,82,8.7,50,222,2.97
10-07-2023,Bahrabise,Bhote Koshi,Koshi,27.786773,85.899324,1870,610,3.6,3.6,12,0.353,26.5,22.9,81,7.7,29.9,199,11.25
10-07-2023,Belsot,Kamala,Kamala,26.912863,86.24833,188,595.5,6.2,6.2,10,0.331,29.2,26.1,84,12.5,31,115,19.32
10-07-2023,Bhada Bridge,Babai,Babai,28.188822,81.36565,157,291,10,10,6,0.344,29.2,26.7,87,13.8,32,120,0.19
10-07-2023,Chameliya/Nayalbadi,Chamelia,Mahakali,29.67442,80.56268,685,120,28.6,28.6,9,0.498,27.3,24.3,84,6.2,23.4,95,52.46
